Unnamed: 0,ID,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,total_recent_ball_faced,form_strike_rate,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,total_home_ball_faced,home_strike_rate,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,total_away_ball_faced,away_strike_rate,overall_Percentage,recent_Percentage,home_Percentage,away_Percentage
1257,1258,Haroon Arshad,Hong Kong,13,270,2,199,0,1,1,0,24.54545455,132.9311339,10,137,2,0,0,0,0,17.125,0,0,0,31,1,0,0,0,0,13,0,0,13,270,2,0,1,1,0,24.54545455,0,0,21.7,18.2,0,25.4
1258,1259,Raag Kapur,Hong Kong,3,12,1,17,0,0,0,0,6,90,3,12,1,0,0,0,0,6,0,0,0,31,1,0,0,0,0,13,0,0,3,12,1,0,0,0,0,6,0,0,21.9,21.9,0,25.5
1259,1260,Nasrulla Rana,Hong Kong,5,12,1,23,0,0,0,3,3,25.05494505,5,12,1,0,0,0,3,3,0,0,0,31,1,0,0,0,0,13,0,0,5,12,1,0,0,0,3,3,0,0,18.2,18.2,0,21.2
1260,1261,Mohammad Ghazanfar,Hong Kong,2,10,1,11,0,0,0,0,10,93.33333333,2,10,1,0,0,0,0,10,0,0,0,31,1,0,0,0,0,13,0,0,2,10,1,0,0,0,0,10,0,0,29.1,29.1,0,34
1261,1262,K Christie,Hong Kong,3,14,2,19,0,0,0,0,14,61.53846154,3,14,2,0,0,0,0,14,0,0,0,31,1,0,0,0,0,13,0,0,3,14,2,0,0,0,0,14,0,0,43.7,43.7,0,51
1262,1263,A Bhagwat,Hong Kong,3,2,0,9,0,0,0,1,0.666666667,17.77777778,3,2,0,0,0,0,1,0.666666667,0,0,0,31,1,0,0,0,0,13,0,0,3,2,0,0,0,0,1,0.666666667,0,0,14.6,14.6,0,17
1263,1264,Syazrul Idrus,Malaysia,3,10,1,14,0,0,0,1,5,44.16666667,3,10,1,0,0,0,1,5,0,0,2,9,1,0,0,0,1,9,0,0,1,1,0,0,0,0,0,1,0,0,21.9,21.9,32.9,17
1264,1265,PBB Rajapaksa,Sri Lanka,6,140,1,108,0,1,1,0,28,100.4960317,6,140,1,0,1,1,0,28,0,0,0,31,1,0,0,0,0,13,0,0,6,140,1,0,1,1,0,28,0,0,21.5,21.5,0,25.1
1265,1266,M Bhanuka,Sri Lanka,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1266,1267,Asif Ali,Pakistan,25,338,7,279,0,0,3,1,18.77777778,104.41662,10,101,1,0,0,0,0,11.22222222,0,0,7,83,1,0,0,0,0,13.83333333,0,0,18,255,6,0,0,3,1,21.25,0,0,27.2,16.2,19.2,33.2
1267,1268,Mohammad Hasnain,Pakistan,2,5,1,12,0,0,0,0,5,45,2,5,1,0,0,0,0,5,0,0,1,1,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,29.1,29.1,16.5,0
1268,1269,Sandeep Goud,Oman,7,77,2,77,0,0,1,0,15.4,93.18310658,7,77,2,0,0,1,0,15.4,0,0,0,31,1,0,0,0,0,13,0,0,7,77,2,0,0,1,0,15.4,0,0,23.2,23.2,0,27.1
1269,1270,Fayyaz Butt,Oman,5,57,3,50,0,0,0,0,28.5,134.6794258,5,57,3,0,0,0,0,28.5,0,0,0,31,1,0,0,0,0,13,0,0,5,57,3,0,0,0,0,28.5,0,0,36.4,36.4,0,42.5
1270,1271,S Samarawickrama,Sri Lanka,7,97,0,98,0,0,1,1,13.85714286,89.96479711,7,97,0,0,0,1,1,13.85714286,0,0,0,31,1,0,0,0,0,13,0,0,7,97,0,0,0,1,1,13.85714286,0,0,16.8,16.8,0,19.6
1271,1272,BOP Fernando,Sri Lanka,5,109,1,91,0,1,0,0,27.25,102.6286393,5,109,1,0,1,0,0,27.25,0,0,0,31,1,0,0,0,0,13,0,0,5,109,1,0,1,0,0,27.25,0,0,21.1,21.1,0,24.6
1272,1273,Iftikhar Ahmed,Pakistan,10,212,5,167,0,1,1,0,42.4,123.139159,10,212,5,0,1,1,0,42.4,0,0,5,82,1,0,0,0,0,20.5,0,0,5,130,4,0,1,1,0,130,0,0,33.6,33.6,20.6,89.2
1273,1274,Faheem Ashraf,Pakistan,24,214,7,168,0,0,2,6,12.58823529,103.8781194,10,118,1,0,0,2,0,13.11111111,0,0,7,81,4,0,0,1,1,27,0,0,17,133,3,0,0,1,5,9.5,0,0,27.6,21.5,41.5,25.3
1274,1275,Simi Singh,Ireland,22,204,6,181,0,1,0,6,12.75,79.78778569,10,60,3,0,0,0,3,8.571428571,0,0,4,27,0,0,0,0,2,6.75,0,0,18,177,6,0,1,0,4,14.75,0,0,26.8,20.8,16.5,32.9
1275,1276,LN Rajbanshi,Nepal,1,3,0,7,0,0,0,0,3,42.85714286,1,3,0,0,0,0,0,3,0,0,0,31,1,0,0,0,0,13,0,0,1,3,0,0,0,0,0,3,0,0,14.6,14.6,0,17
1276,1277,JJ Tucker,Bermuda,5,94,1,102,0,1,0,0,23.5,82.87729441,5,94,1,0,1,0,0,23.5,0,0,0,31,1,0,0,0,0,13,0,0,5,94,1,0,1,0,0,23.5,0,0,21.5,21.5,0,25.1
1277,1278,BM Scholtz,Namibia,2,5,2,10,0,0,0,0,0,54.76190476,2,5,2,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1278,1279,NR Kirton,Canada,5,75,2,84,0,0,1,1,25,69.40909091,5,75,2,0,0,1,1,25,0,0,0,31,1,0,0,0,0,13,0,0,5,75,2,0,0,1,1,25,0,0,26.4,26.4,0,30.8
1279,1280,H Carlyon,Jersey,5,57,0,52,0,0,0,1,11.4,98.42490842,5,57,0,0,0,0,1,11.4,0,0,0,31,1,0,0,0,0,13,0,0,5,57,0,0,0,0,1,11.4,0,0,14.6,14.6,0,17
1280,1281,NA Greenwood,Jersey,6,112,0,100,0,0,1,0,18.66666667,108.2774585,6,112,0,0,0,1,0,18.66666667,0,0,0,31,1,0,0,0,0,13,0,0,6,112,0,0,0,1,0,18.66666667,0,0,16.2,16.2,0,19
1281,1282,Simandeep Singh,Hong Kong,7,33,3,33,0,0,0,0,8.25,101.038961,7,33,3,0,0,0,0,8.25,0,0,0,31,1,0,0,0,0,13,0,0,7,33,3,0,0,0,0,8.25,0,0,25.5,25.5,0,29.7
1282,1283,Chirag Suri,United Arab Emirates,10,286,1,251,0,2,2,0,31.77777778,102.3369435,10,286,1,0,2,2,0,31.77777778,0,0,7,113,1,0,0,1,0,18.83333333,0,0,3,173,0,0,2,1,0,57.66666667,0,0,22.7,22.7,21.4,20.2
1283,1284,D Ajekun,Nigeria,6,55,0,84,0,0,0,0,9.166666667,64.67684087,6,55,0,0,0,0,0,9.166666667,0,0,0,31,1,0,0,0,0,13,0,0,6,55,0,0,0,0,0,9.166666667,0,0,14.6,14.6,0,17
1284,1285,Sulaimon Runsewe,Nigeria,6,74,2,90,0,0,0,1,18.5,67.78110812,6,74,2,0,0,0,1,18.5,0,0,0,31,1,0,0,0,0,13,0,0,6,74,2,0,0,0,1,18.5,0,0,21.9,21.9,0,25.5
1285,1286,JO Adedeji,Nigeria,6,89,3,114,0,1,0,1,29.66666667,59.82638889,6,89,3,0,1,0,1,29.66666667,0,0,0,31,1,0,0,0,0,13,0,0,6,89,3,0,1,0,1,29.66666667,0,0,33.4,33.4,0,38.9
1286,1287,D Gim,Nigeria,4,17,2,35,0,0,0,1,8.5,34.30672269,4,17,2,0,0,0,1,8.5,0,0,0,31,1,0,0,0,0,13,0,0,4,17,2,0,0,0,1,8.5,0,0,29.1,29.1,0,34
1287,1288,DC Delany,Ireland,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1288,1289,K Doriga,Papua New Guinea,8,97,1,85,0,0,1,0,13.85714286,130.9490741,8,97,1,0,0,1,0,13.85714286,0,0,1,24,0,0,0,0,0,24,0,0,7,73,1,0,0,1,0,12.16666667,0,0,19.2,19.2,16.5,23.3
1289,1290,R Hekure,Papua New Guinea,4,6,1,13,0,0,0,0,2,45.83333333,4,6,1,0,0,0,0,2,0,0,0,31,1,0,0,0,0,13,0,0,4,6,1,0,0,0,0,2,0,0,19.4,19.4,0,22.7
1290,1291,J Kila,Papua New Guinea,5,60,3,34,0,0,0,0,30,163.3333333,5,60,3,0,0,0,0,30,0,0,1,3,1,0,0,0,0,0,0,0,4,57,2,0,0,0,0,28.5,0,0,36.4,36.4,0,34
1291,1292,TB Sole,Scotland,6,69,3,43,0,0,1,0,23,143.75,6,69,3,0,0,1,0,23,0,0,0,31,1,0,0,0,0,13,0,0,6,69,3,0,0,1,0,23,0,0,31.9,31.9,0,37.2
1292,1293,D Ravu,Papua New Guinea,2,3,2,5,0,0,0,1,0,50,2,3,2,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0
1293,1294,JS Kundi,Kenya,4,9,0,23,0,0,0,1,2.25,29.04761905,4,9,0,0,0,0,1,2.25,0,0,0,31,1,0,0,0,0,13,0,0,4,9,0,0,0,0,1,2.25,0,0,14.6,14.6,0,17
1294,1295,Junaid Siddique (2),United Arab Emirates,5,5,1,18,0,0,0,3,1.25,16,5,5,1,0,0,0,3,1.25,0,0,4,5,1,0,0,0,2,1.666666667,0,0,1,0,0,0,0,0,1,0,0,0,18.2,18.2,22,0
1295,1296,Sultan Ahmed (2),United Arab Emirates,12,59,4,61,0,0,0,4,7.375,126.5814659,10,49,3,0,0,0,4,7,0,0,9,35,3,0,0,0,3,5.833333333,0,0,3,24,1,0,0,0,1,12,0,0,21.9,20.8,24.7,25.5
1296,1297,Zahoor Khan,United Arab Emirates,6,10,2,20,0,0,0,2,2.5,41.38888889,6,10,2,0,0,0,2,2.5,0,0,5,10,2,0,0,0,1,3.333333333,0,0,1,0,0,0,0,0,1,0,0,0,21.9,21.9,27.5,0
1297,1298,RN Patel,Kenya,2,15,1,25,0,0,0,1,15,41.66666667,2,15,1,0,0,0,1,15,0,0,0,31,1,0,0,0,0,13,0,0,2,15,1,0,0,0,1,15,0,0,29.1,29.1,0,34
1298,1299,R Gaznavi,Singapore,2,12,0,13,0,0,0,0,6,106.6666667,2,12,0,0,0,0,0,6,0,0,0,31,1,0,0,0,0,13,0,0,2,12,0,0,0,0,0,6,0,0,14.6,14.6,0,17
1299,1300,Avi Dixit,Singapore,1,12,1,8,0,0,0,0,0,150,1,12,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0
1300,1301,Tariq Aziz,Portugal,3,27,0,38,0,0,0,1,9,66.99346405,3,27,0,0,0,0,1,9,0,0,0,31,1,0,0,0,0,13,0,0,3,27,0,0,0,0,1,9,0,0,14.6,14.6,0,17
1301,1302,Zohaib Sarwar,Portugal,3,33,1,26,0,0,1,2,16.5,50,3,33,1,0,0,1,2,16.5,0,0,0,31,1,0,0,0,0,13,0,0,3,33,1,0,0,1,2,16.5,0,0,24.7,24.7,0,28.8
1302,1303,Aamer Ikram,Portugal,3,53,0,72,0,0,0,0,17.66666667,73.45679012,3,53,0,0,0,0,0,17.66666667,0,0,0,31,1,0,0,0,0,13,0,0,3,53,0,0,0,0,0,17.66666667,0,0,14.6,14.6,0,17
1303,1304,Arslan Ahmed,Portugal,2,11,0,31,0,0,0,1,5.5,22.91666667,2,11,0,0,0,0,1,5.5,0,0,0,31,1,0,0,0,0,13,0,0,2,11,0,0,0,0,1,5.5,0,0,14.6,14.6,0,17
1304,1305,Mian Mehmood,Portugal,3,16,1,21,0,0,0,1,8,52.52525253,3,16,1,0,0,0,1,8,0,0,0,31,1,0,0,0,0,13,0,0,3,16,1,0,0,0,1,8,0,0,21.9,21.9,0,25.5
1305,1306,P Buccimazza,Portugal,2,2,0,14,0,0,0,0,1,29.16666667,2,2,0,0,0,0,0,1,0,0,0,31,1,0,0,0,0,13,0,0,2,2,0,0,0,0,0,1,0,0,14.6,14.6,0,17
1306,1307,Najjam Shahzad,Portugal,2,73,1,64,0,0,1,0,73,114.0625,2,73,1,0,0,1,0,73,0,0,0,31,1,0,0,0,0,13,0,0,2,73,1,0,0,1,0,73,0,0,30,30,0,35
1307,1308,F Stoman,Portugal,3,36,1,49,0,0,0,0,18,66.46825397,3,36,1,0,0,0,0,18,0,0,0,31,1,0,0,0,0,13,0,0,3,36,1,0,0,0,0,18,0,0,21.9,21.9,0,25.5
1308,1309,Imran Khan (4),Portugal,2,37,1,28,0,0,1,0,37,116.6666667,2,37,1,0,0,1,0,37,0,0,0,31,1,0,0,0,0,13,0,0,2,37,1,0,0,1,0,37,0,0,30.8,30.8,0,36
1309,1310,Farzan Afzal,Spain,4,121,1,124,0,1,1,0,40.33333333,84.66099118,4,121,1,0,1,1,0,40.33333333,0,0,4,121,1,0,1,1,0,40.33333333,0,0,0,36.5,1,0,0,0,0,13,0,0,22.5,22.5,25.5,0
1310,1311,PD Hennessy,Spain,5,125,1,129,0,1,1,0,31.25,87.08760384,5,125,1,0,1,1,0,31.25,0,0,5,125,1,0,1,1,0,31.25,0,0,0,36.5,1,0,0,0,0,13,0,0,22,22,24.8,0
1311,1312,Yasir Ali,Spain,6,225,3,191,0,1,2,0,75,110.7003533,6,225,3,0,1,2,0,75,0,0,6,225,3,0,1,2,0,75,0,0,0,36.5,1,0,0,0,0,13,0,0,32.5,32.5,36.7,0
1312,1313,R Panchal,Spain,5,63,3,87,0,0,0,0,31.5,65.05582923,5,63,3,0,0,0,0,31.5,0,0,5,63,3,0,0,0,0,31.5,0,0,0,36.5,1,0,0,0,0,13,0,0,36.4,36.4,41.2,0
1313,1314,AR Gandhi,Kenya,3,86,1,99,0,1,0,0,43,81.08902692,3,86,1,0,1,0,0,43,0,0,0,31,1,0,0,0,0,13,0,0,3,86,1,0,1,0,0,43,0,0,24,24,0,28
1314,1315,SA Wijeratne,Canada,2,77,0,54,0,1,0,0,38.5,141.7948718,2,77,0,0,1,0,0,38.5,0,0,0,31,1,0,0,0,0,13,0,0,2,77,0,0,1,0,0,38.5,0,0,16.2,16.2,0,18.9
1315,1316,GDR Eranga,Canada,1,1,1,1,0,0,0,0,0,100,1,1,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1316,1317,OO Bascome,Bermuda,2,22,0,30,0,0,0,0,11,73.86363636,2,22,0,0,0,0,0,11,0,0,0,31,1,0,0,0,0,13,0,0,2,22,0,0,0,0,0,11,0,0,14.6,14.6,0,17
1317,1318,C Munoz-Mills,Spain,3,11,1,21,0,0,0,0,5.5,54.92063492,3,11,1,0,0,0,0,5.5,0,0,3,11,1,0,0,0,0,5.5,0,0,0,36.5,1,0,0,0,0,13,0,0,21.9,21.9,24.7,0
1318,1319,Kuldeep Lal,Spain,2,19,0,23,0,0,0,0,9.5,69.73684211,2,19,0,0,0,0,0,9.5,0,0,2,19,0,0,0,0,0,9.5,0,0,0,36.5,1,0,0,0,0,13,0,0,14.6,14.6,16.5,0
1319,1320,Awais Ahmed,Spain,3,47,1,54,0,0,1,1,23.5,61.66666667,3,47,1,0,0,1,1,23.5,0,0,3,47,1,0,0,1,1,23.5,0,0,0,36.5,1,0,0,0,0,13,0,0,23.9,23.9,27,0
1320,1321,Tauqeer Hussain,Spain,2,6,1,10,0,0,0,0,6,71.42857143,2,6,1,0,0,0,0,6,0,0,2,6,1,0,0,0,0,6,0,0,0,36.5,1,0,0,0,0,13,0,0,29.1,29.1,32.9,0
1321,1322,S Singh,Portugal,1,0,1,9,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1322,1323,EB Ringera,Kenya,1,1,0,3,0,0,0,0,1,33.33333333,1,1,0,0,0,0,0,1,0,0,0,31,1,0,0,0,0,13,0,0,1,1,0,0,0,0,0,1,0,0,14.6,14.6,0,17
1323,1324,P Kerai,Kenya,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1324,1325,Gershon Yusuf,Nigeria,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1325,1326,BA Pai,Gibraltar,3,89,0,99,0,1,0,0,29.66666667,85.5932914,3,89,0,0,1,0,0,29.66666667,0,0,0,31,1,0,0,0,0,13,0,0,3,89,0,0,1,0,0,29.66666667,0,0,16.7,16.7,0,19.5
1326,1327,CJ Delany,Gibraltar,3,36,1,58,0,0,0,1,18,53.66300366,3,36,1,0,0,0,1,18,0,0,0,31,1,0,0,0,0,13,0,0,3,36,1,0,0,0,1,18,0,0,21.9,21.9,0,25.5
1327,1328,E Packard,Gibraltar,3,38,0,47,0,0,0,0,12.66666667,83.20707071,3,38,0,0,0,0,0,12.66666667,0,0,0,31,1,0,0,0,0,13,0,0,3,38,0,0,0,0,0,12.66666667,0,0,14.6,14.6,0,17
1328,1329,MO Bacarese,Gibraltar,2,24,0,39,0,0,0,0,12,62.63586957,2,24,0,0,0,0,0,12,0,0,0,31,1,0,0,0,0,13,0,0,2,24,0,0,0,0,0,12,0,0,14.6,14.6,0,17
1329,1330,JD Freyone,Gibraltar,3,8,0,30,0,0,0,1,2.666666667,22.65795207,3,8,0,0,0,0,1,2.666666667,0,0,0,31,1,0,0,0,0,13,0,0,3,8,0,0,0,0,1,2.666666667,0,0,14.6,14.6,0,17
1330,1331,MG Hunter,Gibraltar,2,28,0,45,0,0,0,0,14,42.73648649,2,28,0,0,0,0,0,14,0,0,0,31,1,0,0,0,0,13,0,0,2,28,0,0,0,0,0,14,0,0,14.6,14.6,0,17
1331,1332,K Nestor,Gibraltar,3,17,2,26,0,0,0,0,17,54.44444444,3,17,2,0,0,0,0,17,0,0,0,31,1,0,0,0,0,13,0,0,3,17,2,0,0,0,0,17,0,0,43.7,43.7,0,51
1332,1333,LA Collado,Gibraltar,2,11,1,21,0,0,0,0,11,61.02941176,2,11,1,0,0,0,0,11,0,0,0,31,1,0,0,0,0,13,0,0,2,11,1,0,0,0,0,11,0,0,29.1,29.1,0,34
1333,1334,Imam-ul-Haq,Pakistan,2,21,0,25,0,0,0,0,10.5,81.66666667,2,21,0,0,0,0,0,10.5,0,0,0,31,1,0,0,0,0,13,0,0,2,21,0,0,0,0,0,10.5,0,0,14.6,14.6,0,17
1334,1335,BM Duckett,England,1,9,0,7,0,0,0,0,9,128.5714286,1,9,0,0,0,0,0,9,0,0,1,9,0,0,0,0,0,9,0,0,0,36.5,1,0,0,0,0,13,0,0,14.6,14.6,16.5,0
1335,1336,U Aryaman Sunil,Singapore,4,37,0,25,0,0,0,0,9.25,156.9444444,4,37,0,0,0,0,0,9.25,0,0,0,31,1,0,0,0,0,13,0,0,4,37,0,0,0,0,0,9.25,0,0,14.6,14.6,0,17
1336,1337,N Advani,Gibraltar,1,2,0,4,0,0,0,0,2,50,1,2,0,0,0,0,0,2,0,0,0,31,1,0,0,0,0,13,0,0,1,2,0,0,0,0,0,2,0,0,14.6,14.6,0,17
1337,1338,JA Fitzgerald,Gibraltar,1,11,1,6,0,0,0,0,0,183.3333333,1,11,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0
1338,1339,MD Garratt,Gibraltar,1,1,0,5,0,0,0,0,1,20,1,1,0,0,0,0,0,1,0,0,0,31,1,0,0,0,0,13,0,0,1,1,0,0,0,0,0,1,0,0,14.6,14.6,0,17
1339,1340,A Orfila,Gibraltar,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1340,1341,Atif Mehmood,Spain,1,5,1,9,0,0,0,0,0,55.55555556,1,5,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,36.5,1,0,0,0,0,13,0,0,0,0,0,0
1341,1342,PADLR Sandakan,Sri Lanka,6,20,3,28,0,0,0,0,6.666666667,75.3968254,6,20,3,0,0,0,0,6.666666667,0,0,2,2,2,0,0,0,0,0,0,0,4,18,1,0,0,0,0,6,0,0,29.1,29.1,0,22.7
1342,1343,BR McDermott,Australia,10,98,3,106,0,0,1,2,14,68.34422567,10,98,3,0,0,1,2,14,0,0,5,62,1,0,0,1,1,15.5,0,0,5,36,2,0,0,0,1,12,0,0,24,24,23.4,28.3
1343,1344,S Dube,India,8,105,2,81,0,1,0,0,17.5,112.5364729,8,105,2,0,1,0,0,17.5,0,0,3,64,1,0,1,0,0,32,0,0,5,41,1,0,0,0,0,10.25,0,0,24.2,24.2,28,21.3
1344,1345,Mohammad Naim,Bangladesh,9,303,0,255,0,1,4,1,33.66666667,106.8800862,9,303,0,0,1,4,1,33.66666667,0,0,1,33,0,0,0,1,0,33,0,0,8,270,0,0,1,3,1,33.75,0,0,20.1,20.1,17.5,22.4
1345,1346,T Banton,England,9,205,0,145,0,1,2,0,22.77777778,121.7192303,9,205,0,0,1,2,0,22.77777778,0,0,6,149,0,0,1,1,0,24.83333333,0,0,3,56,0,0,0,1,0,18.66666667,0,0,20.1,20.1,20.7,19
1346,1347,SM Curran,England,8,66,3,46,0,0,0,0,13.2,159.8214286,8,66,3,0,0,0,0,13.2,0,0,0,31,1,0,0,0,0,13,0,0,8,66,3,0,0,0,0,13.2,0,0,23.3,23.3,0,27.2
1347,1348,L Gregory,England,5,35,0,30,0,0,0,1,7,123.3333333,5,35,0,0,0,0,1,7,0,0,2,14,0,0,0,0,0,7,0,0,3,21,0,0,0,0,1,7,0,0,14.6,14.6,16.5,17
1348,1349,S Mahmood,England,2,7,1,7,0,0,0,0,7,104.1666667,2,7,1,0,0,0,0,7,0,0,0,31,1,0,0,0,0,13,0,0,2,7,1,0,0,0,0,7,0,0,29.1,29.1,0,34
1349,1350,PR Brown,England,1,4,1,9,0,0,0,0,0,44.44444444,1,4,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0
1350,1351,IS Sodhi,New Zealand,9,76,4,71,0,0,0,2,15.2,86.33818342,9,76,4,0,0,0,2,15.2,0,0,6,54,2,0,0,0,1,13.5,0,0,3,22,2,0,0,0,1,22,0,0,26.2,26.2,24.7,51
1351,1352,BM Tickner,New Zealand,1,5,1,6,0,0,0,0,0,83.33333333,1,5,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,36.5,1,0,0,0,0,13,0,0,0,0,0,0
1352,1353,B Shikongo,Namibia,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1353,1354,Tenzin Wangchuk jnr,Bhutan,2,9,0,18,0,0,0,1,4.5,30,2,9,0,0,0,0,1,4.5,0,0,0,31,1,0,0,0,0,13,0,0,2,9,0,0,0,0,1,4.5,0,0,14.6,14.6,0,17
1354,1355,T Jamtsho,Bhutan,2,25,1,27,0,0,0,0,25,86.64772727,2,25,1,0,0,0,0,25,0,0,0,31,1,0,0,0,0,13,0,0,2,25,1,0,0,0,0,25,0,0,29.1,29.1,0,34
1355,1356,J Singye,Bhutan,2,48,0,68,0,0,1,0,24,65.60846561,2,48,0,0,0,1,0,24,0,0,0,31,1,0,0,0,0,13,0,0,2,48,0,0,0,1,0,24,0,0,15.9,15.9,0,18.5
1356,1357,S Tobgay,Bhutan,2,39,1,59,0,0,0,0,39,65.94202899,2,39,1,0,0,0,0,39,0,0,0,31,1,0,0,0,0,13,0,0,2,39,1,0,0,0,0,39,0,0,29.1,29.1,0,34
1357,1358,T Singye,Bhutan,2,17,0,27,0,0,0,0,8.5,76.19047619,2,17,0,0,0,0,0,8.5,0,0,0,31,1,0,0,0,0,13,0,0,2,17,0,0,0,0,0,8.5,0,0,14.6,14.6,0,17
1358,1359,U Dorji,Bhutan,2,16,0,17,0,0,0,0,8,103.030303,2,16,0,0,0,0,0,8,0,0,0,31,1,0,0,0,0,13,0,0,2,16,0,0,0,0,0,8,0,0,14.6,14.6,0,17
1359,1360,K Nima,Bhutan,1,2,1,3,0,0,0,0,0,66.66666667,1,2,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1360,1361,K Loday,Bhutan,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1361,1362,Azyan Farhath,Maldives,2,24,1,23,0,0,0,0,24,82.89473684,2,24,1,0,0,0,0,24,0,0,0,31,1,0,0,0,0,13,0,0,2,24,1,0,0,0,0,24,0,0,29.1,29.1,0,34
1362,1363,BA King,West Indies,10,153,0,120,0,0,3,1,15.3,102.8002165,10,153,0,0,0,3,1,15.3,0,0,0,31,1,0,0,0,0,13,0,0,10,153,0,0,0,3,1,15.3,0,0,20.7,20.7,0,24.1
1363,1364,Ali Ivan,Maldives,1,11,0,40,0,0,0,0,11,27.5,1,11,0,0,0,0,0,11,0,0,0,31,1,0,0,0,0,13,0,0,1,11,0,0,0,0,0,11,0,0,14.6,14.6,0,17
1364,1365,Ibrahim Rizan,Maldives,3,12,0,23,0,0,0,0,4,47.96296296,3,12,0,0,0,0,0,4,0,0,0,31,1,0,0,0,0,13,0,0,3,12,0,0,0,0,0,4,0,0,14.6,14.6,0,17
1365,1366,Mohamed Azzam,Maldives,3,26,3,30,0,0,0,1,0,60.60606061,3,26,3,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,3,26,3,0,0,0,1,0,0,0,0,0,0,0
1366,1367,Ibrahim Zadran,Afghanistan,3,14,1,26,0,0,0,0,7,50.55555556,3,14,1,0,0,0,0,7,0,0,0,31,1,0,0,0,0,13,0,0,3,14,1,0,0,0,0,7,0,0,21.9,21.9,0,25.5
1367,1368,Naveen-ul-Haq,Afghanistan,2,7,1,7,0,0,0,0,7,100,2,7,1,0,0,0,0,7,0,0,0,31,1,0,0,0,0,13,0,0,2,7,1,0,0,0,0,7,0,0,29.1,29.1,0,34
1368,1369,SD Hope,West Indies,11,238,0,177,0,2,1,1,21.63636364,119.2813578,10,223,0,0,2,1,1,22.3,0,0,3,13,0,0,0,0,1,4.333333333,0,0,8,225,0,0,2,1,0,28.125,0,0,21.8,21.6,16.5,23.5
1369,1370,K Pierre,West Indies,4,17,2,25,0,0,0,0,8.5,70.83333333,4,17,2,0,0,0,0,8.5,0,0,0,31,1,0,0,0,0,13,0,0,4,17,2,0,0,0,0,8.5,0,0,29.1,29.1,0,34
1370,1371,RM Dorji,Bhutan,1,27,0,23,0,0,0,0,27,117.3913043,1,27,0,0,0,0,0,27,0,0,0,31,1,0,0,0,0,13,0,0,1,27,0,0,0,0,0,27,0,0,14.6,14.6,0,17
1371,1372,S Chophel,Bhutan,1,2,1,5,0,0,0,0,0,40,1,2,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
