index,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,img_url
1388,J Dunn,Vanuatu,3,36,0,41,0,0,0,0,12,79.24242424,3,36,0,0,0,0,0,12,0,31,1,0,0,0,0,13,3,36,0,0,0,0,0,12,https://i.ibb.co/YN3dFnR/player.png
1389,DJM Short,Australia,23,642,4,556,0,4,7,1,33.78947368,111.0775864,10,191,1,0,0,4,1,21.22222222,9,167,1,0,0,4,1,20.875,14,475,3,0,4,3,0,43.18181818,https://i.ibb.co/YN3dFnR/player.png
1390,PSP Handscomb,Australia,2,33,1,33,0,0,0,0,33,98.88888889,2,33,1,0,0,0,0,33,0,31,1,0,0,0,0,13,2,33,1,0,0,0,0,33,https://i.ibb.co/YN3dFnR/player.png
1391,SN Thakur,India,5,69,3,37,0,0,0,1,34.5,164.1269841,5,69,3,0,0,0,1,34.5,3,32,2,0,0,0,1,32,2,37,1,0,0,0,0,37,https://i.ibb.co/YN3dFnR/player.png
1392,CBRLS Kumara,Sri Lanka,2,5,1,3,0,0,0,0,5,150,2,5,1,0,0,0,0,5,0,31,1,0,0,0,0,13,2,5,1,0,0,0,0,5,https://i.ibb.co/YN3dFnR/player.png
1393,JH Kiani,Philippines,2,25,0,36,0,0,0,0,12.5,69.81424149,2,25,0,0,0,0,0,12.5,0,31,1,0,0,0,0,13,2,25,0,0,0,0,0,12.5,https://i.ibb.co/YN3dFnR/player.png
1394,R Goodwin,Philippines,4,26,1,38,0,0,0,1,8.666666667,66.12554113,4,26,1,0,0,0,1,8.666666667,0,31,1,0,0,0,0,13,4,26,1,0,0,0,1,8.666666667,https://i.ibb.co/YN3dFnR/player.png
1395,Karweng NG,Philippines,3,21,0,32,0,0,0,0,7,73.14814815,3,21,0,0,0,0,0,7,0,31,1,0,0,0,0,13,3,21,0,0,0,0,0,7,https://i.ibb.co/YN3dFnR/player.png
1396,J Hill,Philippines,3,15,2,20,0,0,0,0,15,122.6190476,3,15,2,0,0,0,0,15,0,31,1,0,0,0,0,13,3,15,2,0,0,0,0,15,https://i.ibb.co/YN3dFnR/player.png
1397,HER Tyler,Philippines,1,6,0,9,0,0,0,0,6,66.66666667,1,6,0,0,0,0,0,6,0,31,1,0,0,0,0,13,1,6,0,0,0,0,0,6,https://i.ibb.co/YN3dFnR/player.png
1398,MP Biddappa,Philippines,2,35,1,49,0,0,0,0,35,72.82608696,2,35,1,0,0,0,0,35,0,31,1,0,0,0,0,13,2,35,1,0,0,0,0,35,https://i.ibb.co/YN3dFnR/player.png
1399,Kuldeep Singh,Philippines,3,8,0,17,0,0,0,0,2.666666667,48.71794872,3,8,0,0,0,0,0,2.666666667,0,31,1,0,0,0,0,13,3,8,0,0,0,0,0,2.666666667,https://i.ibb.co/YN3dFnR/player.png
1400,DC Smith,Philippines,4,49,1,55,0,0,0,0,16.33333333,92.125,4,49,1,0,0,0,0,16.33333333,0,31,1,0,0,0,0,13,4,49,1,0,0,0,0,16.33333333,https://i.ibb.co/YN3dFnR/player.png
1401,GR Russ,Philippines,2,17,1,30,0,0,0,0,17,62.6984127,2,17,1,0,0,0,0,17,0,31,1,0,0,0,0,13,2,17,1,0,0,0,0,17,https://i.ibb.co/YN3dFnR/player.png
1402,R Mahajan,Philippines,1,1,1,1,0,0,0,0,0,100,1,1,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,1,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1403,J Long,Philippines,1,2,1,7,0,0,0,0,0,28.57142857,1,2,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,2,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1404,CP Rizwan,United Arab Emirates,4,80,0,76,0,0,1,0,20,105.3571429,4,80,0,0,0,1,0,20,4,80,0,0,0,1,0,20,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1405,KRP Silva,United States of America,2,32,0,14,0,0,0,0,16,228.5714286,2,32,0,0,0,0,0,16,0,31,1,0,0,0,0,13,2,32,0,0,0,0,0,16,https://i.ibb.co/YN3dFnR/player.png
1406,EH Hutchinson,United States of America,1,16,0,8,0,0,0,0,16,200,1,16,0,0,0,0,0,16,0,31,1,0,0,0,0,13,1,16,0,0,0,0,0,16,https://i.ibb.co/YN3dFnR/player.png
1407,ZK Shem,Vanuatu,1,1,1,3,0,0,0,0,0,33.33333333,1,1,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,1,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1408,GL Cloete,South Africa,2,15,0,15,0,0,0,0,7.5,87.5,2,15,0,0,0,0,0,7.5,2,15,0,0,0,0,0,7.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1409,Mahedi Hasan,Bangladesh,5,32,1,34,0,0,0,2,8,65,5,32,1,0,0,0,2,8,1,11,0,0,0,0,0,11,4,21,1,0,0,0,2,7,https://i.ibb.co/YN3dFnR/player.png
1410,Ahsan Ali,Pakistan,2,36,0,39,0,0,1,1,18,56.25,2,36,0,0,0,1,1,18,2,36,0,0,0,1,1,18,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1411,PJ van Biljon,South Africa,6,89,2,72,0,0,1,0,22.25,123.6174242,6,89,2,0,0,1,0,22.25,4,31,2,0,0,0,0,15.5,2,58,0,0,0,1,0,29,https://i.ibb.co/YN3dFnR/player.png
1412,AT Carey,Australia,17,176,3,155,0,0,1,0,12.57142857,95.69425149,10,111,0,0,0,0,0,11.1,4,44,1,0,0,0,0,14.66666667,13,132,2,0,0,1,0,12,https://i.ibb.co/YN3dFnR/player.png
1413,HK Bennett,New Zealand,1,1,1,2,0,0,0,0,0,50,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1414,BC Fortuin,South Africa,3,27,1,22,0,0,0,1,13.5,90.74074074,3,27,1,0,0,0,1,13.5,1,0,0,0,0,0,1,0,2,27,1,0,0,0,0,27,https://i.ibb.co/YN3dFnR/player.png
1415,BV Save,Malaysia,2,16,0,17,0,0,0,0,8,106.8181818,2,16,0,0,0,0,0,8,2,16,0,0,0,0,0,8,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1416,Khizar Hayat,Malaysia,7,104,2,83,0,0,0,0,20.8,128.2913165,7,104,2,0,0,0,0,20.8,4,65,2,0,0,0,0,32.5,3,39,0,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1417,Hamed Khan,Hong Kong,3,15,0,19,0,0,0,1,5,77.77777778,3,15,0,0,0,0,1,5,0,31,1,0,0,0,0,13,3,15,0,0,0,0,1,5,https://i.ibb.co/YN3dFnR/player.png
1418,YS Chahal,India,4,5,2,11,0,0,0,1,2.5,58.33333333,4,5,2,0,0,0,1,2.5,2,3,2,0,0,0,1,0,2,2,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
1419,T Shamsi,South Africa,5,4,4,13,0,0,0,3,4,20,5,4,4,0,0,0,3,4,4,4,4,0,0,0,2,0,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1420,Aftab Hussain,Hong Kong,2,6,2,4,0,0,0,0,0,150,2,6,2,0,0,0,0,0,0,31,1,0,0,0,0,13,2,6,2,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1421,W Uisuk,Thailand,4,11,0,42,0,0,0,0,2.75,32.46031746,4,11,0,0,0,0,0,2.75,4,11,0,0,0,0,0,2.75,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1422,Robert Raina,Thailand,4,35,0,70,0,0,0,0,8.75,48.60439068,4,35,0,0,0,0,0,8.75,4,35,0,0,0,0,0,8.75,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1423,P Suanchuai,Thailand,4,18,0,36,0,0,0,1,4.5,33.57007576,4,18,0,0,0,0,1,4.5,4,18,0,0,0,0,1,4.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1424,N Senamontree,Thailand,4,8,1,26,0,0,0,1,2.666666667,24.375,4,8,1,0,0,0,1,2.666666667,4,8,1,0,0,0,1,2.666666667,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1425,Vichanath Singh,Thailand,4,7,2,18,0,0,0,0,3.5,55,4,7,2,0,0,0,0,3.5,4,7,2,0,0,0,0,3.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1426,S Desungnoen,Thailand,2,3,2,5,0,0,0,0,0,75,2,3,2,0,0,0,0,0,2,3,2,0,0,0,0,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1427,Basil Hameed,United Arab Emirates,2,14,0,16,0,0,0,0,7,79.48717949,2,14,0,0,0,0,0,7,0,31,1,0,0,0,0,13,2,14,0,0,0,0,0,7,https://i.ibb.co/YN3dFnR/player.png
1428,V Aravind,United Arab Emirates,2,19,1,27,0,0,0,0,19,54.16666667,2,19,1,0,0,0,0,19,0,31,1,0,0,0,0,13,2,19,1,0,0,0,0,19,https://i.ibb.co/YN3dFnR/player.png
1429,A Sharafu,United Arab Emirates,3,26,0,28,0,0,0,0,8.666666667,88.74458874,3,26,0,0,0,0,0,8.666666667,0,31,1,0,0,0,0,13,3,26,0,0,0,0,0,8.666666667,https://i.ibb.co/YN3dFnR/player.png
1430,I Liyanage,Qatar,2,9,0,29,0,0,0,1,4.5,18,2,9,0,0,0,0,1,4.5,0,31,1,0,0,0,0,13,2,9,0,0,0,0,1,4.5,https://i.ibb.co/YN3dFnR/player.png
1431,Khurram Shahzad,Qatar,2,2,0,12,0,0,0,0,1,17.14285714,2,2,0,0,0,0,0,1,0,31,1,0,0,0,0,13,2,2,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
1432,Gayan Munaweera,Qatar,2,15,1,14,0,0,0,0,15,107.1428571,2,15,1,0,0,0,0,15,0,31,1,0,0,0,0,13,2,15,1,0,0,0,0,15,https://i.ibb.co/YN3dFnR/player.png
1433,Mohammed Nadeem,Qatar,2,2,2,4,0,0,0,0,0,50,2,2,2,0,0,0,0,0,0,31,1,0,0,0,0,13,2,2,2,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1434,Usman Patel,Kuwait,3,117,1,88,0,2,0,1,58.5,93.10606061,3,117,1,0,2,0,1,58.5,0,31,1,0,0,0,0,13,3,117,1,0,2,0,1,58.5,https://i.ibb.co/YN3dFnR/player.png
1435,Mohammad Amin,Kuwait,2,50,1,50,0,0,1,0,50,113.2427844,2,50,1,0,0,1,0,50,0,31,1,0,0,0,0,13,2,50,1,0,0,1,0,50,https://i.ibb.co/YN3dFnR/player.png
1436,Aphsal Ashraf,Kuwait,2,49,1,25,0,0,1,0,49,157.3529412,2,49,1,0,0,1,0,49,0,31,1,0,0,0,0,13,2,49,1,0,0,1,0,49,https://i.ibb.co/YN3dFnR/player.png
1437,Sarfaraz Ali,Bahrain,2,51,0,31,0,0,1,0,25.5,179.6296296,2,51,0,0,0,1,0,25.5,0,31,1,0,0,0,0,13,2,51,0,0,0,1,0,25.5,https://i.ibb.co/YN3dFnR/player.png
1438,Muhammad Younis,Bahrain,2,2,0,7,0,0,0,1,1,25,2,2,0,0,0,0,1,1,0,31,1,0,0,0,0,13,2,2,0,0,0,0,1,1,https://i.ibb.co/YN3dFnR/player.png
1439,Mohammed Sameer,Bahrain,2,38,0,32,0,0,0,0,19,113.6363636,2,38,0,0,0,0,0,19,0,31,1,0,0,0,0,13,2,38,0,0,0,0,0,19,https://i.ibb.co/YN3dFnR/player.png
1440,Imran Ali Butt,Bahrain,2,11,0,15,0,0,0,1,5.5,39.28571429,2,11,0,0,0,0,1,5.5,0,31,1,0,0,0,0,13,2,11,0,0,0,0,1,5.5,https://i.ibb.co/YN3dFnR/player.png
1441,Junaid Aziz,Bahrain,1,22,0,23,0,0,0,0,22,95.65217391,1,22,0,0,0,0,0,22,0,31,1,0,0,0,0,13,1,22,0,0,0,0,0,22,https://i.ibb.co/YN3dFnR/player.png
1442,Fiaz Ahmed,Bahrain,2,33,1,28,0,0,1,0,33,110,2,33,1,0,0,1,0,33,0,31,1,0,0,0,0,13,2,33,1,0,0,1,0,33,https://i.ibb.co/YN3dFnR/player.png
1443,Ammad Uddin,Bahrain,2,49,1,24,0,0,1,0,49,181.1111111,2,49,1,0,0,1,0,49,0,31,1,0,0,0,0,13,2,49,1,0,0,1,0,49,https://i.ibb.co/YN3dFnR/player.png
1444,Imran Butt,Bahrain,1,12,0,6,0,0,0,0,12,200,1,12,0,0,0,0,0,12,0,31,1,0,0,0,0,13,1,12,0,0,0,0,0,12,https://i.ibb.co/YN3dFnR/player.png
1445,Imran Anwar,Bahrain,1,4,0,8,0,0,0,0,4,50,1,4,0,0,0,0,0,4,0,31,1,0,0,0,0,13,1,4,0,0,0,0,0,4,https://i.ibb.co/YN3dFnR/player.png
1446,Anasim Khan,Bahrain,1,2,0,5,0,0,0,0,2,40,1,2,0,0,0,0,0,2,0,31,1,0,0,0,0,13,1,2,0,0,0,0,0,2,https://i.ibb.co/YN3dFnR/player.png
1447,Abdul Majid,Bahrain,1,1,1,1,0,0,0,0,0,100,1,1,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,1,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1448,Ismail Sardar,Thailand,2,5,0,17,0,0,0,0,2.5,29.86111111,2,5,0,0,0,0,0,2.5,2,5,0,0,0,0,0,2.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1449,Sayed Monib,Kuwait,1,8,0,6,0,0,0,0,8,133.3333333,1,8,0,0,0,0,0,8,0,31,1,0,0,0,0,13,1,8,0,0,0,0,0,8,https://i.ibb.co/YN3dFnR/player.png
1450,IGTR Kumara,Maldives,1,3,0,12,0,0,0,0,3,25,1,3,0,0,0,0,0,3,0,31,1,0,0,0,0,13,1,3,0,0,0,0,0,3,https://i.ibb.co/YN3dFnR/player.png
1451,Ansh Tandon,United Arab Emirates,1,14,0,9,0,0,0,0,14,155.5555556,1,14,0,0,0,0,0,14,0,31,1,0,0,0,0,13,1,14,0,0,0,0,0,14,https://i.ibb.co/YN3dFnR/player.png
1452,Mohammad Ayaz,United Arab Emirates,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1453,Faisal Khan,Saudi Arabia,1,22,0,19,0,0,0,0,22,115.7894737,1,22,0,0,0,0,0,22,0,31,1,0,0,0,0,13,1,22,0,0,0,0,0,22,https://i.ibb.co/YN3dFnR/player.png
1454,Abdul Waheed,Saudi Arabia,1,5,0,12,0,0,0,0,5,41.66666667,1,5,0,0,0,0,0,5,0,31,1,0,0,0,0,13,1,5,0,0,0,0,0,5,https://i.ibb.co/YN3dFnR/player.png
1455,Shamsudheen Purat,Saudi Arabia,1,23,0,22,0,0,0,0,23,104.5454545,1,23,0,0,0,0,0,23,0,31,1,0,0,0,0,13,1,23,0,0,0,0,0,23,https://i.ibb.co/YN3dFnR/player.png
1456,Sajid Cheema,Saudi Arabia,1,19,0,30,0,0,0,0,19,63.33333333,1,19,0,0,0,0,0,19,0,31,1,0,0,0,0,13,1,19,0,0,0,0,0,19,https://i.ibb.co/YN3dFnR/player.png
1457,Abdul Wahid,Saudi Arabia,1,10,0,13,0,0,0,0,10,76.92307692,1,10,0,0,0,0,0,10,0,31,1,0,0,0,0,13,1,10,0,0,0,0,0,10,https://i.ibb.co/YN3dFnR/player.png
1458,Muhammad Naeem,Saudi Arabia,1,27,0,23,0,0,0,0,27,117.3913043,1,27,0,0,0,0,0,27,0,31,1,0,0,0,0,13,1,27,0,0,0,0,0,27,https://i.ibb.co/YN3dFnR/player.png
1459,Khawar Zafar,Saudi Arabia,1,5,0,3,0,0,0,0,5,166.6666667,1,5,0,0,0,0,0,5,0,31,1,0,0,0,0,13,1,5,0,0,0,0,0,5,https://i.ibb.co/YN3dFnR/player.png
1460,Adil Butt,Saudi Arabia,1,6,1,4,0,0,0,0,0,150,1,6,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,6,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1461,A Nortje,South Africa,1,2,0,6,0,0,0,0,2,33.33333333,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,2,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1462,Masood Jayezeh,Iran,1,1,0,5,0,0,0,0,1,20,1,1,0,0,0,0,0,1,0,31,1,0,0,0,0,13,1,1,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
1463,DK Dahani,Iran,1,4,0,4,0,0,0,0,4,100,1,4,0,0,0,0,0,4,0,31,1,0,0,0,0,13,1,4,0,0,0,0,0,4,https://i.ibb.co/YN3dFnR/player.png
1464,Yousef Shadzehisarjou,Iran,1,39,0,50,0,0,1,0,39,78,1,39,0,0,0,1,0,39,0,31,1,0,0,0,0,13,1,39,0,0,0,1,0,39,https://i.ibb.co/YN3dFnR/player.png
1465,Ali Mohammadipour,Iran,1,19,0,14,0,0,0,0,19,135.7142857,1,19,0,0,0,0,0,19,0,31,1,0,0,0,0,13,1,19,0,0,0,0,0,19,https://i.ibb.co/YN3dFnR/player.png
1466,Arshad Mazarzei,Iran,1,1,0,11,0,0,0,0,1,9.090909091,1,1,0,0,0,0,0,1,0,31,1,0,0,0,0,13,1,1,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
1467,Naiem Bameri,Iran,1,4,0,16,0,0,0,0,4,25,1,4,0,0,0,0,0,4,0,31,1,0,0,0,0,13,1,4,0,0,0,0,0,4,https://i.ibb.co/YN3dFnR/player.png
1468,Mehran Siasar,Iran,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1469,Nader Zahadiafzal,Iran,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1470,Navid Balouch,Iran,1,19,1,23,0,0,0,0,0,82.60869565,1,19,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,19,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1471,Emran Shahbakhsh,Iran,1,2,1,2,0,0,0,0,0,100,1,2,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,2,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1472,V Shankar,India,4,101,0,77,0,0,1,0,25.25,133.4722222,4,101,0,0,0,1,0,25.25,0,31,1,0,0,0,0,13,4,101,0,0,0,1,0,25.25,https://i.ibb.co/YN3dFnR/player.png
1473,KK Ahmed,India,1,1,1,1,0,0,0,0,0,100,1,1,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,1,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1474,Shaheen Shah Afridi,Pakistan,2,10,2,7,0,0,0,1,0,100,2,10,2,0,0,0,1,0,0,31,1,0,0,0,0,13,2,10,2,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1475,CJ Dala,South Africa,4,19,3,29,0,0,0,1,19,51.19047619,4,19,3,0,0,0,1,19,3,7,2,0,0,0,1,7,1,12,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1476,L Sipamla,South Africa,2,8,1,11,0,0,0,1,8,40,2,8,1,0,0,0,1,8,1,0,0,0,0,0,1,0,1,8,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1477,D Klein,Germany,2,48,2,24,0,0,1,0,0,195.7142857,2,48,2,0,0,1,0,0,0,31,1,0,0,0,0,13,2,48,2,0,0,1,0,0,https://i.ibb.co/YN3dFnR/player.png
1478,Sharafuddin Ashraf,Afghanistan,5,28,1,31,0,0,0,1,7,61.30952381,5,28,1,0,0,0,1,7,0,31,1,0,0,0,0,13,5,28,1,0,0,0,1,7,https://i.ibb.co/YN3dFnR/player.png
1479,Vinod Kumar,Spain,1,3,0,4,0,0,0,0,3,75,1,3,0,0,0,0,0,3,1,3,0,0,0,0,0,3,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1480,J Perman,Spain,1,1,0,7,0,0,0,0,1,14.28571429,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1481,TS Kamunhukamwe,Zimbabwe,5,83,0,77,0,0,1,1,16.6,71.49122807,5,83,0,0,0,1,1,16.6,0,31,1,0,0,0,0,13,5,83,0,0,0,1,1,16.6,https://i.ibb.co/YN3dFnR/player.png
1482,W Madhevere,Zimbabwe,7,116,1,100,0,1,0,1,19.33333333,83.74768089,7,116,1,0,1,0,1,19.33333333,0,31,1,0,0,0,0,13,7,116,1,0,1,0,1,19.33333333,https://i.ibb.co/YN3dFnR/player.png
1483,CT Mumba,Zimbabwe,2,26,1,20,0,0,0,0,26,115.7894737,2,26,1,0,0,0,0,26,0,31,1,0,0,0,0,13,2,26,1,0,0,0,0,26,https://i.ibb.co/YN3dFnR/player.png
1484,Amir Hayat,United Arab Emirates,2,3,0,6,0,0,0,1,1.5,30,2,3,0,0,0,0,1,1.5,2,3,0,0,0,0,1,1.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1485,Imran Haider,United Arab Emirates,2,4,2,8,0,0,0,1,0,28.57142857,2,4,2,0,0,0,1,0,2,4,2,0,0,0,1,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1486,Ariful Haque,Bangladesh,8,59,3,65,0,0,0,1,11.8,86.37125903,8,59,3,0,0,0,1,11.8,4,20,1,0,0,0,1,6.666666667,4,39,2,0,0,0,0,19.5,https://i.ibb.co/YN3dFnR/player.png
1487,RAJ Smith,Scotland,1,9,1,7,0,0,0,0,0,128.5714286,1,9,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,9,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1488,Jay Odedra,Oman,1,6,1,7,0,0,0,0,0,85.71428571,1,6,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,6,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1489,TA Blundell,New Zealand,2,17,1,23,0,0,0,0,17,66.17647059,2,17,1,0,0,0,0,17,1,3,1,0,0,0,0,0,1,14,0,0,0,0,0,14,https://i.ibb.co/YN3dFnR/player.png
1490,UT Yadav,India,1,2,0,5,0,0,0,0,2,40,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,2,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1491,Wasim Ali,Oman,1,1,1,4,0,0,0,0,0,25,1,1,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,1,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1492,MA Wood,England,2,10,2,12,0,0,0,0,0,111.1111111,2,10,2,0,0,0,0,0,0,31,1,0,0,0,0,13,2,10,2,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1493,LH Ferguson,New Zealand,1,1,0,3,0,0,0,0,1,33.33333333,1,1,0,0,0,0,0,1,0,31,1,0,0,0,0,13,1,1,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
1494,Sahibzada Farhan,Pakistan,3,40,0,48,0,0,1,1,13.33333333,37.5,3,40,0,0,0,1,1,13.33333333,0,31,1,0,0,0,0,13,3,40,0,0,0,1,1,13.33333333,https://i.ibb.co/YN3dFnR/player.png
1495,AK Kitchen,New Zealand,4,38,2,32,0,0,0,0,19,154.3859649,4,38,2,0,0,0,0,19,4,38,2,0,0,0,0,19,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1496,PKD Chase,Ireland,4,7,3,13,0,0,0,1,7,64.58333333,4,7,3,0,0,0,1,7,4,7,3,0,0,0,1,7,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1497,NM Lyon,Australia,1,4,1,4,0,0,0,0,0,100,1,4,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,4,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1498,B Stanlake,Australia,2,9,1,13,0,0,0,0,9,72.61904762,2,9,1,0,0,0,0,9,0,31,1,0,0,0,0,13,2,9,1,0,0,0,0,9,https://i.ibb.co/YN3dFnR/player.png
1499,Nazmul Islam,Bangladesh,3,14,2,14,0,0,0,0,14,123.3333333,3,14,2,0,0,0,0,14,1,1,1,0,0,0,0,0,2,13,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1500,DE Budge,Scotland,4,60,2,63,0,0,0,0,30,87.5297619,4,60,2,0,0,0,0,30,2,28,0,0,0,0,0,14,2,32,2,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1501,Mohammad Nawaz (3),Pakistan,5,34,2,38,0,0,0,1,11.33333333,75.55555556,5,34,2,0,0,0,1,11.33333333,3,21,2,0,0,0,1,21,2,13,0,0,0,0,0,6.5,https://i.ibb.co/YN3dFnR/player.png
1502,C Jonker,South Africa,2,57,0,30,0,0,1,0,28.5,178,2,57,0,0,0,1,0,28.5,2,57,0,0,0,1,0,28.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1503,Aamer Yamin,Pakistan,1,15,1,6,0,0,0,0,0,250,1,15,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,15,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1504,RR Emrit,West Indies,3,17,0,27,0,0,0,0,5.666666667,79.44444444,3,17,0,0,0,0,0,5.666666667,0,31,1,0,0,0,0,13,3,17,0,0,0,0,0,5.666666667,https://i.ibb.co/YN3dFnR/player.png
1505,MJ Swepson,Australia,2,15,2,9,0,0,0,0,0,157.5,2,15,2,0,0,0,0,0,1,12,1,0,0,0,0,0,1,3,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1506,AM McCarthy,West Indies,1,5,0,8,0,0,0,0,5,62.5,1,5,0,0,0,0,0,5,0,31,1,0,0,0,0,13,1,5,0,0,0,0,0,5,https://i.ibb.co/YN3dFnR/player.png
1507,CB Sole,Scotland,1,4,1,2,0,0,0,0,0,200,1,4,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1508,B Muzarabani,Zimbabwe,5,6,3,12,0,0,0,3,3,26.66666667,5,6,3,0,0,0,3,3,2,1,1,0,0,0,1,1,3,5,2,0,0,0,2,5,https://i.ibb.co/YN3dFnR/player.png
1509,Abu Jayed,Bangladesh,1,2,0,3,0,0,0,0,2,66.66666667,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,2,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1510,OF Smith,West Indies,1,6,0,5,0,0,0,0,6,120,1,6,0,0,0,0,0,6,0,31,1,0,0,0,0,13,1,6,0,0,0,0,0,6,https://i.ibb.co/YN3dFnR/player.png
